bottle_exists,bottle_x,bottle_y,bottle_w,bottle_h,label_x,label_y,label_w,label_h,cap_x,cap_y,cap_w,cap_h,target
1,1.0066666666666666,1.0373333333333334,0.5333333333333333,1.912,1.0073333333333334,1.4293333333333333,0.5226666666666666,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.007,1.038,0.5313333333333333,1.9106666666666667,1.0066666666666666,1.431,0.52,0.6153333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0083333333333333,1.037,0.5326666666666666,1.9126666666666667,1.0073333333333334,1.4316666666666666,0.5213333333333333,0.6166666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0116666666666667,1.0336666666666667,0.534,1.9193333333333333,1.0096666666666667,1.432,0.5246666666666666,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0106666666666666,1.0323333333333333,0.5306666666666666,1.922,1.0083333333333333,1.4313333333333333,0.518,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.01,1.0343333333333333,0.5333333333333333,1.918,1.0076666666666667,1.4316666666666666,0.522,0.6166666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0133333333333334,1.0336666666666667,0.5333333333333333,1.9166666666666667,1.01,1.4326666666666668,0.5253333333333333,0.6173333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.012,1.0333333333333334,0.5333333333333333,1.92,1.009,1.4336666666666666,0.5246666666666666,0.6206666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0106666666666666,1.0333333333333334,0.536,1.9213333333333333,1.0086666666666666,1.434,0.528,0.6213333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0113333333333334,1.0336666666666667,0.5346666666666666,1.9193333333333333,1.0096666666666667,1.435,0.5273333333333333,0.622,0.0,0.0,0.0,0.0,missing_cap
1,1.0106666666666666,1.0323333333333333,0.5373333333333333,1.9206666666666667,1.0086666666666666,1.4363333333333332,0.5266666666666666,0.6233333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0103333333333333,1.0316666666666667,0.5366666666666666,1.922,1.0076666666666667,1.4363333333333332,0.5273333333333333,0.6246666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0066666666666666,1.0323333333333333,0.5346666666666666,1.922,1.0053333333333334,1.435,0.524,0.6193333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0033333333333334,1.0333333333333334,0.5306666666666666,1.9213333333333333,1.0033333333333334,1.433,0.5213333333333333,0.6153333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0016666666666667,1.0343333333333333,0.5313333333333333,1.9233333333333333,1.0016666666666667,1.4316666666666666,0.526,0.6113333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.0033333333333334,1.033,0.5306666666666666,1.926,1.0043333333333333,1.4306666666666668,0.5233333333333333,0.6106666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0036666666666667,1.035,0.5286666666666666,1.922,1.004,1.4306666666666668,0.5213333333333333,0.608,0.0,0.0,0.0,0.0,missing_cap
1,1.0033333333333334,1.0343333333333333,0.532,1.926,1.004,1.4326666666666668,0.52,0.6106666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0033333333333334,1.0343333333333333,0.5306666666666666,1.9246666666666667,1.003,1.4316666666666666,0.5193333333333333,0.6086666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0026666666666666,1.0333333333333334,0.532,1.9253333333333333,1.003,1.4306666666666668,0.5193333333333333,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.0013333333333334,1.0333333333333334,0.532,1.9253333333333333,1.0023333333333333,1.4296666666666666,0.5206666666666667,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,1.002,1.032,0.5333333333333333,1.928,1.0033333333333334,1.4296666666666666,0.5213333333333333,0.6033333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0063333333333333,1.029,0.5353333333333333,1.93,1.0066666666666666,1.4303333333333332,0.524,0.6086666666666667,0.0,0.0,0.0,0.0,missing_cap
1,1.005,1.0303333333333333,0.5326666666666666,1.9273333333333333,1.0036666666666667,1.4296666666666666,0.5233333333333333,0.6073333333333333,0.0,0.0,0.0,0.0,missing_cap
1,0.999,1.0303333333333333,0.5326666666666666,1.9286666666666668,0.9983333333333333,1.4296666666666666,0.5246666666666666,0.6033333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.9936666666666667,1.0306666666666666,0.534,1.9266666666666667,0.9936666666666667,1.4313333333333333,0.526,0.6066666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9923333333333333,1.0303333333333333,0.534,1.9286666666666668,0.9933333333333333,1.4296666666666666,0.5266666666666666,0.598,0.0,0.0,0.0,0.0,missing_cap
1,0.9893333333333333,1.0316666666666667,0.536,1.9273333333333333,0.9906666666666667,1.4296666666666666,0.5266666666666666,0.602,0.0,0.0,0.0,0.0,missing_cap
1,0.9913333333333333,1.0313333333333334,0.532,1.9306666666666668,0.9916666666666667,1.429,0.5233333333333333,0.5966666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9926666666666667,1.0316666666666667,0.5293333333333333,1.93,0.9916666666666667,1.4293333333333333,0.5233333333333333,0.5973333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.9886666666666667,1.0313333333333334,0.5373333333333333,1.928,0.9896666666666667,1.43,0.5273333333333333,0.5986666666666667,0.0,0.0,0.0,0.0,missing_cap
1,0.9906666666666667,1.03,0.5346666666666666,1.9306666666666668,0.9923333333333333,1.432,0.5273333333333333,0.6,0.0,0.0,0.0,0.0,missing_cap
1,0.9913333333333333,1.0316666666666667,0.54,1.9273333333333333,0.994,1.4323333333333332,0.532,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.9913333333333333,1.029,0.54,1.9313333333333333,0.993,1.4323333333333332,0.5313333333333333,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.9953333333333333,1.0293333333333334,0.5386666666666666,1.9293333333333333,0.997,1.433,0.53,0.5993333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.9976666666666667,1.0306666666666666,0.538,1.928,0.999,1.432,0.526,0.6,0.0,0.0,0.0,0.0,missing_cap
1,1.0006666666666666,1.0303333333333333,0.536,1.9286666666666668,1.0006666666666666,1.432,0.5253333333333333,0.6013333333333334,0.0,0.0,0.0,0.0,missing_cap
1,0.999,1.0293333333333334,0.5353333333333333,1.9306666666666668,0.9996666666666667,1.4326666666666668,0.5233333333333333,0.6013333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.006,1.028,0.5346666666666666,1.9293333333333333,1.0056666666666667,1.4323333333333332,0.5206666666666667,0.602,0.0,0.0,0.0,0.0,missing_cap
1,1.0083333333333333,1.029,0.538,1.9273333333333333,1.0083333333333333,1.4326666666666668,0.5206666666666667,0.6013333333333334,0.0,0.0,0.0,0.0,missing_cap
1,1.0093333333333334,1.0306666666666666,0.5346666666666666,1.9266666666666667,1.0083333333333333,1.432,0.5206666666666667,0.604,0.0,0.0,0.0,0.0,missing_cap
